Specified Values,Specified Attribute Names,Country,Fitness,Prediction,Prediction Error,Accuracy,Numerosity,Avg Action Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Experience,Match Count
"1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_3, R_4, R_7",1.0,0.00826697588996638,0.0,0.0,1.0,1,22.01862912,4892,4892,0.6363636363636364,0.0004562503602647372,0,0
"0.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_2, R_1, R_3, R_5, R_6",0.0,0.024721550716864382,0.0,0.0,1.0,1,17.22368,4893,4893,0.5454545454545454,0.0003568937086072573,0,1
"1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_1, A_2, R_1, R_3, R_5, R_6, R_7",0.0,0.024721550716864382,0.0,0.0,1.0,1,17.22368,4893,4893,0.6363636363636364,0.0003568937086072573,0,1
"0.0, 1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_2, R_5, R_7",1.0,0.10313258512558482,0.0,0.0,1.0,1,16.5,4969,4894,0.5454545454545454,0.00034189825821309645,2,2
"1.0, 0.0, 1.0, 1.0","A_0, A_1, R_5, R_6",1.0,0.017016613847106194,1000.0,0.0,1.0,1,19.063934868770335,4896,4896,0.36363636363636365,0.0003950258258376056,0,5
"0.0, 0.0, 0.0","A_2, R_2, R_6",0.0,0.015218907607411233,800.0,256.66666666666663,8.977442821644243e-09,1,14.6,4929,4897,0.2727272727272727,0.00030252815575219444,5,6
"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_1, R_2, R_5, R_6",0.0,0.03235988530071794,1000.0,0.0,1.0,1,11.36,4905,4905,0.6363636363636364,0.0002353917705030773,0,0
"0.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_1, R_4, R_6",0.0,0.02564321663040241,0.0,0.0,1.0,1,24.0832,4906,4906,0.5454545454545454,0.0004990305534665239,0,3
"1.0, 1.0, 0.0, 0.0, 1.0, 0.0","A_1, A_2, R_3, R_4, R_5, R_7",1.0,0.007177290420882669,0.0,0.0,1.0,1,20.16723189039104,4911,4911,0.5454545454545454,0.0004178873609881399,0,2
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_3, R_4, R_7",1.0,0.00592479791168363,0.0,0.0,1.0,1,20.326038159360003,4911,4911,0.5454545454545454,0.0004211780026095829,0,0
"1.0, 0.0, 1.0","A_0, A_1, A_2",1.0,0.013548403409346198,666.6666666666666,277.77777777777777,6.0466176e-09,1,16.666666666666668,4934,4914,0.2727272727272727,0.0003453517759728247,3,8
"1.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, R_1, R_5, R_6, R_7",1.0,0.009502715180161981,1000.0,0.0,1.0,1,26.0,4914,4914,0.5454545454545454,0.0005387487705176066,1,1
"1.0, 1.0, 0.0, 1.0, 1.0","A_1, A_2, R_2, R_3, R_5",1.0,0.03216341314528906,1000.0,0.0,1.0,1,18.0,4919,4919,0.45454545454545453,0.00037297991805065064,1,2
"1.0, 1.0, 1.0","A_0, A_1, R_2",0.0,0.013485949446077795,680.0,341.3333333333333,2.1582735598713043e-09,1,26.0,4999,4921,0.2727272727272727,0.0005387487705176066,6,14
"0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_2, R_1, R_2, R_3",0.0,0.312189434957449,1000.0,0.0,1.0,1,8.666666666666666,4929,4925,0.45454545454545453,0.00017958292350586883,3,4
"0.0, 1.0, 0.0, 1.0, 0.0","A_2, R_1, R_2, R_4, R_5",0.0,0.028173943166499706,991.4762356837376,33.92802141539151,0.00022243715517854596,1,13.722311855066021,4925,4925,0.45454545454545453,0.0002843414861759998,0,0
"0.0, 0.0, 0.0, 0.0","A_2, R_2, R_5, R_7",0.0,0.19401694816981757,1000.0,0.0,1.0,1,6.5,4929,4929,0.36363636363636365,0.00013468719262940164,2,3
"0.0, 0.0, 0.0, 1.0, 1.0, 1.0","R_0, R_1, R_2, R_4, R_6, R_7",0.0,0.04960970961846701,1000.0,0.0,1.0,1,13.0,4955,4936,0.5454545454545454,0.0002693743852588033,1,1
"1.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, R_0, R_5, R_6",1.0,0.00597414101780835,391.58456319999993,417.30962773333334,7.901471498836249e-10,1,14.6252852224,4939,4939,0.45454545454545453,0.0003030520935398969,0,1
"1.0, 1.0, 1.0","A_0, A_2, R_5",1.0,0.04732189424026611,1000.0,0.0,1.0,1,13.0,4948,4948,0.2727272727272727,0.0002693743852588033,1,7
"0.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_1, A_2, R_1, R_2, R_4, R_5",0.0,0.007423849563306217,0.0,0.0,1.0,1,23.89131020288,4948,4948,0.5454545454545454,0.0004950543845329365,0,0
"0.0, 0.0, 1.0, 0.0","A_0, A_2, R_3, R_7",1.0,0.032149094549612574,666.6666666666666,277.77777777777777,6.0466176e-09,1,30.0,4969,4949,0.36363636363636365,0.0006216331967510844,3,3
"0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_2",1.0,0.10163466845148232,0.0,0.0,1.0,1,13.5,4997,4949,0.36363636363636365,0.000279734938537988,2,4
"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_1, R_3, R_7",0.0,0.032861245166848116,0.0,0.0,1.0,1,11.666666666666666,4962,4962,0.6363636363636364,0.00024174624318097727,0,0
"0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_1, R_3, R_5",0.0,0.030035699828757586,0.0,0.0,1.0,1,17.25,4964,4964,0.6363636363636364,0.0003574390881318735,0,0
"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_1, R_4, R_5, R_7",0.0,0.030035699828757586,0.0,0.0,1.0,1,17.25,4964,4964,0.7272727272727273,0.0003574390881318735,0,0
"0.0, 0.0, 0.0, 1.0","A_1, A_2, R_3, R_5",0.0,0.019810627864622725,500.0,250.0,1.0240000000000001e-08,1,21.0,4981,4965,0.36363636363636365,0.0004351432377257591,2,2
"1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, R_0, R_4, R_5",1.0,0.013689664158454141,0.0,0.0,1.0,1,14.684761072926722,4966,4966,0.45454545454545453,0.0003042844989763108,0,1
"1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_4, R_6",1.0,0.013689664158454141,0.0,0.0,1.0,1,14.737024000000002,4966,4966,0.45454545454545453,0.0003053674446572485,0,2
"0.0, 0.0, 0.0, 1.0","A_0, A_2, R_2, R_5",1.0,0.008747082683679925,336.0,281.6,5.64724653540138e-09,1,22.168,4969,4969,0.36363636363636365,0.00045934549018593465,0,0
"1.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_1, A_2, R_2, R_4, R_6, R_7",1.0,0.008747082683679925,336.0,281.6,5.64724653540138e-09,1,16.5,4969,4969,0.5454545454545454,0.00034189825821309645,0,0
"1.0, 0.0, 1.0","A_0, A_1, R_4",0.0,0.004459232782879459,0.0,0.0,1.0,1,31.21281607740272,4981,4981,0.2727272727272727,0.0006467640879266499,0,1
"0.0, 1.0, 1.0, 1.0","A_1, R_2, R_3, R_4",1.0,0.0029459453236490873,960.3257872115303,191.15156966264016,3.9184170441720664e-08,1,24.11999498272018,4985,4985,0.36363636363636365,0.0004997929862242821,0,0
"1.0, 0.0","A_0, A_2",1.0,0.20235673664525505,0.0,0.0,1.0,1,6.0,4990,4985,0.18181818181818182,0.00012432663935021688,1,5
"0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_2, R_2, R_3, R_4",0.0,0.008831618892219227,0.0,0.0,1.0,1,17.666666666666668,4988,4988,0.45454545454545453,0.0003660728825311942,0,1
"1.0, 0.0, 1.0, 0.0","A_1, A_2, R_0, R_6",0.0,0.005283540814683059,1000.0,0.0,1.0,1,29.38182989627436,4989,4989,0.36363636363636365,0.0006088240281605871,0,1
"0.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_2, R_6",1.0,0.0173765659791176,0.0,0.0,1.0,1,14.175999999999998,4997,4997,0.5454545454545454,0.0002937424065714457,0,0
"0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, R_1, R_2, R_3",1.0,0.0173765659791176,0.0,0.0,1.0,1,14.815999999999999,4997,4997,0.45454545454545453,0.0003070039147688022,0,0
"0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, R_0, R_3, R_7",0.0,0.008621765751231749,0.0,0.0,1.0,1,28.157555527211905,4998,4998,0.45454545454545453,0.0005834557085025635,0,0
